URL,GameType,Location,Date,Time,WinningTeam,Quarter,SecLeft,AwayTeam,AwayPlay,AwayScore,HomeTeam,HomePlay,HomeScore,Shooter,ShotType,ShotOutcome,ShotDist,Assister,Blocker,FoulType,Fouler,Fouled,Rebounder,ReboundType,ViolationPlayer,ViolationType,TimeoutTeam,FreeThrowShooter,FreeThrowOutcome,FreeThrowNum,EnterGame,LeaveGame,TurnoverPlayer,TurnoverType,TurnoverCause,TurnoverCauser,JumpballAwayPlayer,JumpballHomePlayer,JumpballPoss,
/boxscores/201910230DAL.html,regular,American Airlines Center Dallas Texas,October 23 2019,8:30 PM,DAL,4,37,WAS,A. Schofield enters the game for J. McRae,97,DAL,,107,,,,,,,,,,,,,,,,,,A. Schofield - schofad01,J. McRae - mcraejo01,,,,,,,,
/boxscores/201910230DAL.html,regular,American Airlines Center Dallas Texas,October 23 2019,8:30 PM,DAL,4,37,WAS,,97,DAL,J. Jackson enters the game for M. Kleber,107,,,,,,,,,,,,,,,,,,J. Jackson - jacksju01,M. Kleber - klebima01,,,,,,,,
/boxscores/201910230DAL.html,regular,American Airlines Center Dallas Texas,October 23 2019,8:30 PM,DAL,4,37,WAS,,97,DAL,C. Lee enters the game for K. Porziis,107,,,,,,,,,,,,,,,,,,C. Lee - leeco01,K. Porziņģis - porzikr01,,,,,,,,
/boxscores/201910230DAL.html,regular,American Airlines Center Dallas Texas,October 23 2019,8:30 PM,DAL,4,37,WAS,,97,DAL,L. Doni makes free throw 2 of 2,108,,,,,,,,,,,,,,,L. Dončić - doncilu01,make,2 of 2,,,,,,,,,,
/boxscores/201910230DAL.html,regular,American Airlines Center Dallas Texas,October 23 2019,8:30 PM,DAL,4,27,WAS,C. Chiozza makes 3-pt jump shot from 25 ft (assist by G. Mathews),100,DAL,,108,C. Chiozza - chiozch01,3-pt jump shot,make,25,G. Mathews - mathega01,,,,,,,,,,,,,,,,,,,,,,
/boxscores/201910230DAL.html,regular,American Airlines Center Dallas Texas,October 23 2019,8:30 PM,DAL,4,3,WAS,,100,DAL,Turnover by Team (shot clock),108,,,,,,,,,,,,,,,,,,,,Team,shot clock,,,,,,
/boxscores/201910230DAL.html,regular,American Airlines Center Dallas Texas,October 23 2019,8:30 PM,DAL,4,0,WAS,End of 4th quarter,100,DAL,,108,,,,,,,,,,,,,,,,,,,,,,,,,,,
/boxscores/201910230DAL.html,regular,American Airlines Center Dallas Texas,October 23 2019,8:30 PM,DAL,4,0,WAS,End of Game,100,DAL,,108,,,,,,,,,,,,,,,,,,,,,,,,,,,
/boxscores/201910230SAS.html,regular,AT&T Center San Antonio Texas,October 23 2019,8:30 PM,SAS,1,720,NYK,Jump ball: B. Portis vs. L. Aldridge (J. Randle gains possession),0,SAS,,0,,,,,,,,,,,,,,,,,,,,,,,,B. Portis - portibo01,L. Aldridge - aldrila01,J. Randle - randlju01,
/boxscores/201910230SAS.html,regular,AT&T Center San Antonio Texas,October 23 2019,8:30 PM,SAS,1,704,NYK,M. Morris makes 2-pt jump shot from 11 ft,2,SAS,,0,M. Morris - morrima03,2-pt jump shot,make,11,,,,,,,,,,,,,,,,,,,,,,,
/boxscores/201910230SAS.html,regular,AT&T Center San Antonio Texas,October 23 2019,8:30 PM,SAS,1,687,NYK,,2,SAS,D. Murray misses 2-pt jump shot from 17 ft,0,D. Murray - murrade01,2-pt jump shot,miss,17,,,,,,,,,,,,,,,,,,,,,,,
/boxscores/201910230SAS.html,regular,AT&T Center San Antonio Texas,October 23 2019,8:30 PM,SAS,1,682,NYK,Defensive rebound by M. Morris,2,SAS,,0,,,,,,,,,,M. Morris - morrima03,defensive,,,,,,,,,,,,,,,,
/boxscores/201910230SAS.html,regular,AT&T Center San Antonio Texas,October 23 2019,8:30 PM,SAS,1,674,NYK,B. Portis misses 2-pt layup from 1 ft,2,SAS,,0,B. Portis - portibo01,2-pt layup,miss,1,,,,,,,,,,,,,,,,,,,,,,,
/boxscores/201910230SAS.html,regular,AT&T Center San Antonio Texas,October 23 2019,8:30 PM,SAS,1,672,NYK,,2,SAS,Defensive rebound by B. Forbes,0,,,,,,,,,,B. Forbes - forbebr01,defensive,,,,,,,,,,,,,,,,
/boxscores/201910230SAS.html,regular,AT&T Center San Antonio Texas,October 23 2019,8:30 PM,SAS,1,665,NYK,,2,SAS,B. Forbes makes 2-pt jump shot from 20 ft,2,B. Forbes - forbebr01,2-pt jump shot,make,20,,,,,,,,,,,,,,,,,,,,,,,
/boxscores/201910230SAS.html,regular,AT&T Center San Antonio Texas,October 23 2019,8:30 PM,SAS,1,659,NYK,Turnover by A. Trier (step out of bounds),2,SAS,,2,,,,,,,,,,,,,,,,,,,,A. Trier - trieral01,step out of bounds,,,,,,
/boxscores/201910230SAS.html,regular,AT&T Center San Antonio Texas,October 23 2019,8:30 PM,SAS,1,642,NYK,,2,SAS,L. Aldridge misses 2-pt jump shot from 19 ft,2,L. Aldridge - aldrila01,2-pt jump shot,miss,19,,,,,,,,,,,,,,,,,,,,,,,
/boxscores/201910230SAS.html,regular,AT&T Center San Antonio Texas,October 23 2019,8:30 PM,SAS,1,639,NYK,Defensive rebound by J. Randle,2,SAS,,2,,,,,,,,,,J. Randle - randlju01,defensive,,,,,,,,,,,,,,,,
/boxscores/201910230SAS.html,regular,AT&T Center San Antonio Texas,October 23 2019,8:30 PM,SAS,1,632,NYK,R. Barrett misses 3-pt jump shot from 26 ft,2,SAS,,2,R. Barrett - barrerj01,3-pt jump shot,miss,26,,,,,,,,,,,,,,,,,,,,,,,
/boxscores/201910230SAS.html,regular,AT&T Center San Antonio Texas,October 23 2019,8:30 PM,SAS,1,628,NYK,,2,SAS,Defensive rebound by B. Forbes,2,,,,,,,,,,B. Forbes - forbebr01,defensive,,,,,,,,,,,,,,,,
/boxscores/201910230SAS.html,regular,AT&T Center San Antonio Texas,October 23 2019,8:30 PM,SAS,1,624,NYK,,2,SAS,Turnover by L. Aldridge (traveling),2,,,,,,,,,,,,,,,,,,,,L. Aldridge - aldrila01,traveling,,,,,,
/boxscores/201910230SAS.html,regular,AT&T Center San Antonio Texas,October 23 2019,8:30 PM,SAS,1,618,NYK,Turnover by R. Barrett (bad pass; steal by D. Murray),2,SAS,,2,,,,,,,,,,,,,,,,,,,,R. Barrett - barrerj01,bad pass,steal,D. Murray - murrade01,,,,
/boxscores/201910230SAS.html,regular,AT&T Center San Antonio Texas,October 23 2019,8:30 PM,SAS,1,615,NYK,,2,SAS,T. Lyles makes 2-pt dunk from 2 ft (assist by D. Murray),4,T. Lyles - lylestr01,2-pt dunk,make,2,D. Murray - murrade01,,,,,,,,,,,,,,,,,,,,,,
/boxscores/201910230SAS.html,regular,AT&T Center San Antonio Texas,October 23 2019,8:30 PM,SAS,1,595,NYK,M. Morris misses 2-pt jump shot from 14 ft,2,SAS,,4,M. Morris - morrima03,2-pt jump shot,miss,14,,,,,,,,,,,,,,,,,,,,,,,
/boxscores/201910230SAS.html,regular,AT&T Center San Antonio Texas,October 23 2019,8:30 PM,SAS,1,593,NYK,,2,SAS,Defensive rebound by D. Murray,4,,,,,,,,,,D. Murray - murrade01,defensive,,,,,,,,,,,,,,,,
/boxscores/201910230SAS.html,regular,AT&T Center San Antonio Texas,October 23 2019,8:30 PM,SAS,1,588,NYK,,2,SAS,B. Forbes makes 2-pt layup from 1 ft (assist by D. Murray),6,B. Forbes - forbebr01,2-pt layup,make,1,D. Murray - murrade01,,,,,,,,,,,,,,,,,,,,,,
/boxscores/201910230SAS.html,regular,AT&T Center San Antonio Texas,October 23 2019,8:30 PM,SAS,1,578,NYK,J. Randle misses 3-pt jump shot from 26 ft,2,SAS,,6,J. Randle - randlju01,3-pt jump shot,miss,26,,,,,,,,,,,,,,,,,,,,,,,
/boxscores/201910230SAS.html,regular,AT&T Center San Antonio Texas,October 23 2019,8:30 PM,SAS,1,574,NYK,,2,SAS,Defensive rebound by D. Murray,6,,,,,,,,,,D. Murray - murrade01,defensive,,,,,,,,,,,,,,,,
/boxscores/201910230SAS.html,regular,AT&T Center San Antonio Texas,October 23 2019,8:30 PM,SAS,1,561,NYK,,2,SAS,D. Murray misses 2-pt jump shot from 14 ft,6,D. Murray - murrade01,2-pt jump shot,miss,14,,,,,,,,,,,,,,,,,,,,,,,
/boxscores/201910230SAS.html,regular,AT&T Center San Antonio Texas,October 23 2019,8:30 PM,SAS,1,557,NYK,Defensive rebound by B. Portis,2,SAS,,6,,,,,,,,,,B. Portis - portibo01,defensive,,,,,,,,,,,,,,,,
/boxscores/201910230SAS.html,regular,AT&T Center San Antonio Texas,October 23 2019,8:30 PM,SAS,1,552,NYK,R. Barrett misses 2-pt jump shot from 16 ft,2,SAS,,6,R. Barrett - barrerj01,2-pt jump shot,miss,16,,,,,,,,,,,,,,,,,,,,,,,
/boxscores/201910230SAS.html,regular,AT&T Center San Antonio Texas,October 23 2019,8:30 PM,SAS,1,549,NYK,,2,SAS,Defensive rebound by T. Lyles,6,,,,,,,,,,T. Lyles - lylestr01,defensive,,,,,,,,,,,,,,,,
/boxscores/201910230SAS.html,regular,AT&T Center San Antonio Texas,October 23 2019,8:30 PM,SAS,1,536,NYK,,2,SAS,L. Aldridge misses 2-pt hook shot from 7 ft,6,L. Aldridge - aldrila01,2-pt hook shot,miss,7,,,,,,,,,,,,,,,,,,,,,,,
/boxscores/201910230SAS.html,regular,AT&T Center San Antonio Texas,October 23 2019,8:30 PM,SAS,1,534,NYK,Defensive rebound by R. Barrett,2,SAS,,6,,,,,,,,,,R. Barrett - barrerj01,defensive,,,,,,,,,,,,,,,,
/boxscores/201910230SAS.html,regular,AT&T Center San Antonio Texas,October 23 2019,8:30 PM,SAS,1,527,NYK,A. Trier misses 2-pt layup from 5 ft (block by D. DeRozan),2,SAS,,6,A. Trier - trieral01,2-pt layup,miss,5,,D. DeRozan - derozde01,,,,,,,,,,,,,,,,,,,,,
/boxscores/201910230SAS.html,regular,AT&T Center San Antonio Texas,October 23 2019,8:30 PM,SAS,1,524,NYK,,2,SAS,Defensive rebound by D. DeRozan,6,,,,,,,,,,D. DeRozan - derozde01,defensive,,,,,,,,,,,,,,,,
/boxscores/201910230SAS.html,regular,AT&T Center San Antonio Texas,October 23 2019,8:30 PM,SAS,1,523,NYK,,2,SAS,D. Murray makes 2-pt layup from 1 ft (assist by D. DeRozan),8,D. Murray - murrade01,2-pt layup,make,1,D. DeRozan - derozde01,,,,,,,,,,,,,,,,,,,,,,
/boxscores/201910230SAS.html,regular,AT&T Center San Antonio Texas,October 23 2019,8:30 PM,SAS,1,518,NYK,New York full timeout,2,SAS,,8,,,,,,,,,,,,,,NYK,,,,,,,,,,,,,
/boxscores/201910230SAS.html,regular,AT&T Center San Antonio Texas,October 23 2019,8:30 PM,SAS,1,502,NYK,J. Randle misses 2-pt layup from 6 ft,2,SAS,,8,J. Randle - randlju01,2-pt layup,miss,6,,,,,,,,,,,,,,,,,,,,,,,
/boxscores/201910230SAS.html,regular,AT&T Center San Antonio Texas,October 23 2019,8:30 PM,SAS,1,497,NYK,Offensive rebound by J. Randle,2,SAS,,8,,,,,,,,,,J. Randle - randlju01,offensive,,,,,,,,,,,,,,,,
/boxscores/201910230SAS.html,regular,AT&T Center San Antonio Texas,October 23 2019,8:30 PM,SAS,1,497,NYK,J. Randle misses 2-pt layup at rim (block by L. Aldridge),2,SAS,,8,J. Randle - randlju01,2-pt layup,miss,0,,L. Aldridge - aldrila01,,,,,,,,,,,,,,,,,,,,,
/boxscores/201910230SAS.html,regular,AT&T Center San Antonio Texas,October 23 2019,8:30 PM,SAS,1,495,NYK,,2,SAS,Defensive rebound by B. Forbes,8,,,,,,,,,,B. Forbes - forbebr01,defensive,,,,,,,,,,,,,,,,
/boxscores/201910230SAS.html,regular,AT&T Center San Antonio Texas,October 23 2019,8:30 PM,SAS,1,488,NYK,,2,SAS,B. Forbes misses 2-pt jump shot from 18 ft,8,B. Forbes - forbebr01,2-pt jump shot,miss,18,,,,,,,,,,,,,,,,,,,,,,,
/boxscores/201910230SAS.html,regular,AT&T Center San Antonio Texas,October 23 2019,8:30 PM,SAS,1,481,NYK,,2,SAS,Offensive rebound by L. Aldridge,8,,,,,,,,,,L. Aldridge - aldrila01,offensive,,,,,,,,,,,,,,,,
/boxscores/201910230SAS.html,regular,AT&T Center San Antonio Texas,October 23 2019,8:30 PM,SAS,1,481,NYK,,2,SAS,L. Aldridge makes 2-pt layup from 1 ft,10,L. Aldridge - aldrila01,2-pt layup,make,1,,,,,,,,,,,,,,,,,,,,,,,
/boxscores/201910230SAS.html,regular,AT&T Center San Antonio Texas,October 23 2019,8:30 PM,SAS,1,467,NYK,B. Portis misses 3-pt jump shot from 26 ft,2,SAS,,10,B. Portis - portibo01,3-pt jump shot,miss,26,,,,,,,,,,,,,,,,,,,,,,,
/boxscores/201910230SAS.html,regular,AT&T Center San Antonio Texas,October 23 2019,8:30 PM,SAS,1,463,NYK,,2,SAS,Defensive rebound by D. Murray,10,,,,,,,,,,D. Murray - murrade01,defensive,,,,,,,,,,,,,,,,
/boxscores/201910230SAS.html,regular,AT&T Center San Antonio Texas,October 23 2019,8:30 PM,SAS,1,454,NYK,,2,SAS,Turnover by D. Murray (out of bounds lost ball),10,,,,,,,,,,,,,,,,,,,,D. Murray - murrade01,out of bounds lost ball,,,,,,
/boxscores/201910230SAS.html,regular,AT&T Center San Antonio Texas,October 23 2019,8:30 PM,SAS,1,440,NYK,A. Trier misses 2-pt jump shot from 20 ft,2,SAS,,10,A. Trier - trieral01,2-pt jump shot,miss,20,,,,,,,,,,,,,,,,,,,,,,,
/boxscores/201910230SAS.html,regular,AT&T Center San Antonio Texas,October 23 2019,8:30 PM,SAS,1,436,NYK,,2,SAS,Defensive rebound by T. Lyles,10,,,,,,,,,,T. Lyles - lylestr01,defensive,,,,,,,,,,,,,,,,
/boxscores/201910230SAS.html,regular,AT&T Center San Antonio Texas,October 23 2019,8:30 PM,SAS,1,426,NYK,,2,SAS,Turnover by D. DeRozan (bad pass; steal by B. Portis),10,,,,,,,,,,,,,,,,,,,,D. DeRozan - derozde01,bad pass,steal,B. Portis - portibo01,,,,
/boxscores/201910230SAS.html,regular,AT&T Center San Antonio Texas,October 23 2019,8:30 PM,SAS,1,421,NYK,R. Barrett makes 2-pt layup from 2 ft,4,SAS,,10,R. Barrett - barrerj01,2-pt layup,make,2,,,,,,,,,,,,,,,,,,,,,,,
/boxscores/201910230SAS.html,regular,AT&T Center San Antonio Texas,October 23 2019,8:30 PM,SAS,1,421,NYK,,4,SAS,San Antonio full timeout,10,,,,,,,,,,,,,,SAS,,,,,,,,,,,,,
/boxscores/201910230SAS.html,regular,AT&T Center San Antonio Texas,October 23 2019,8:30 PM,SAS,1,421,NYK,,4,SAS,D. White enters the game for D. Murray,10,,,,,,,,,,,,,,,,,,D. White - whitede01,D. Murray - murrade01,,,,,,,,
/boxscores/201910230SAS.html,regular,AT&T Center San Antonio Texas,October 23 2019,8:30 PM,SAS,1,406,NYK,,4,SAS,B. Forbes makes 3-pt jump shot from 27 ft (assist by L. Aldridge),13,B. Forbes - forbebr01,3-pt jump shot,make,27,L. Aldridge - aldrila01,,,,,,,,,,,,,,,,,,,,,,
/boxscores/201910230SAS.html,regular,AT&T Center San Antonio Texas,October 23 2019,8:30 PM,SAS,1,384,NYK,A. Trier misses 3-pt jump shot from 25 ft,4,SAS,,13,A. Trier - trieral01,3-pt jump shot,miss,25,,,,,,,,,,,,,,,,,,,,,,,
/boxscores/201910230SAS.html,regular,AT&T Center San Antonio Texas,October 23 2019,8:30 PM,SAS,1,382,NYK,,4,SAS,Defensive rebound by T. Lyles,13,,,,,,,,,,T. Lyles - lylestr01,defensive,,,,,,,,,,,,,,,,
/boxscores/201910230SAS.html,regular,AT&T Center San Antonio Texas,October 23 2019,8:30 PM,SAS,1,376,NYK,,4,SAS,Shooting foul by R. Barrett (drawn by D. DeRozan),13,,,,,,,shooting,R. Barrett - barrerj01,D. DeRozan - derozde01,,,,,,,,,,,,,,,,,,
/boxscores/201910230SAS.html,regular,AT&T Center San Antonio Texas,October 23 2019,8:30 PM,SAS,1,376,NYK,,4,SAS,D. DeRozan misses free throw 1 of 2,13,,,,,,,,,,,,,,,D. DeRozan - derozde01,miss,1 of 2,,,,,,,,,,
/boxscores/201910230SAS.html,regular,AT&T Center San Antonio Texas,October 23 2019,8:30 PM,SAS,1,376,NYK,,4,SAS,Offensive rebound by Team,13,,,,,,,,,,Team,offensive,,,,,,,,,,,,,,,,
/boxscores/201910230SAS.html,regular,AT&T Center San Antonio Texas,October 23 2019,8:30 PM,SAS,1,376,NYK,D. Smith enters the game for A. Trier,4,SAS,,13,,,,,,,,,,,,,,,,,,D. Smith - smithde03,A. Trier - trieral01,,,,,,,,
/boxscores/201910230SAS.html,regular,AT&T Center San Antonio Texas,October 23 2019,8:30 PM,SAS,1,376,NYK,,4,SAS,D. DeRozan makes free throw 2 of 2,14,,,,,,,,,,,,,,,D. DeRozan - derozde01,make,2 of 2,,,,,,,,,,
/boxscores/201910230SAS.html,regular,AT&T Center San Antonio Texas,October 23 2019,8:30 PM,SAS,1,364,NYK,M. Morris makes 3-pt jump shot from 26 ft (assist by J. Randle),7,SAS,,14,M. Morris - morrima03,3-pt jump shot,make,26,J. Randle - randlju01,,,,,,,,,,,,,,,,,,,,,,
/boxscores/201910230SAS.html,regular,AT&T Center San Antonio Texas,October 23 2019,8:30 PM,SAS,1,347,NYK,,7,SAS,D. DeRozan misses 3-pt jump shot from 26 ft,14,D. DeRozan - derozde01,3-pt jump shot,miss,26,,,,,,,,,,,,,,,,,,,,,,,
/boxscores/201910230SAS.html,regular,AT&T Center San Antonio Texas,October 23 2019,8:30 PM,SAS,1,344,NYK,,7,SAS,Offensive rebound by T. Lyles,14,,,,,,,,,,T. Lyles - lylestr01,offensive,,,,,,,,,,,,,,,,
/boxscores/201910230SAS.html,regular,AT&T Center San Antonio Texas,October 23 2019,8:30 PM,SAS,1,343,NYK,,7,SAS,Shooting foul by M. Morris (drawn by D. DeRozan),14,,,,,,,shooting,M. Morris - morrima03,D. DeRozan - derozde01,,,,,,,,,,,,,,,,,,
/boxscores/201910230SAS.html,regular,AT&T Center San Antonio Texas,October 23 2019,8:30 PM,SAS,1,343,NYK,,7,SAS,D. DeRozan misses free throw 1 of 2,14,,,,,,,,,,,,,,,D. DeRozan - derozde01,miss,1 of 2,,,,,,,,,,
/boxscores/201910230SAS.html,regular,AT&T Center San Antonio Texas,October 23 2019,8:30 PM,SAS,1,343,NYK,,7,SAS,Offensive rebound by Team,14,,,,,,,,,,Team,offensive,,,,,,,,,,,,,,,,
/boxscores/201910230SAS.html,regular,AT&T Center San Antonio Texas,October 23 2019,8:30 PM,SAS,1,343,NYK,,7,SAS,R. Gay enters the game for T. Lyles,14,,,,,,,,,,,,,,,,,,R. Gay - gayru01,T. Lyles - lylestr01,,,,,,,,
/boxscores/201910230SAS.html,regular,AT&T Center San Antonio Texas,October 23 2019,8:30 PM,SAS,1,343,NYK,,7,SAS,D. DeRozan misses free throw 2 of 2,14,,,,,,,,,,,,,,,D. DeRozan - derozde01,miss,2 of 2,,,,,,,,,,
/boxscores/201910230SAS.html,regular,AT&T Center San Antonio Texas,October 23 2019,8:30 PM,SAS,1,340,NYK,Defensive rebound by B. Portis,7,SAS,,14,,,,,,,,,,B. Portis - portibo01,defensive,,,,,,,,,,,,,,,,
/boxscores/201910230SAS.html,regular,AT&T Center San Antonio Texas,October 23 2019,8:30 PM,SAS,1,329,NYK,,7,SAS,Loose ball foul by D. DeRozan (drawn by M. Morris),14,,,,,,,loose ball,D. DeRozan - derozde01,M. Morris - morrima03,,,,,,,,,,,,,,,,,,
/boxscores/201910230SAS.html,regular,AT&T Center San Antonio Texas,October 23 2019,8:30 PM,SAS,1,329,NYK,T. Gibson enters the game for B. Portis,7,SAS,,14,,,,,,,,,,,,,,,,,,T. Gibson - gibsota01,B. Portis - portibo01,,,,,,,,
/boxscores/201910230SAS.html,regular,AT&T Center San Antonio Texas,October 23 2019,8:30 PM,SAS,1,321,NYK,R. Barrett makes 2-pt layup from 1 ft (assist by M. Morris),9,SAS,,14,R. Barrett - barrerj01,2-pt layup,make,1,M. Morris - morrima03,,,,,,,,,,,,,,,,,,,,,,
/boxscores/201910230SAS.html,regular,AT&T Center San Antonio Texas,October 23 2019,8:30 PM,SAS,1,308,NYK,,9,SAS,B. Forbes misses 3-pt jump shot from 25 ft,14,B. Forbes - forbebr01,3-pt jump shot,miss,25,,,,,,,,,,,,,,,,,,,,,,,
/boxscores/201910230SAS.html,regular,AT&T Center San Antonio Texas,October 23 2019,8:30 PM,SAS,1,305,NYK,Defensive rebound by R. Barrett,9,SAS,,14,,,,,,,,,,R. Barrett - barrerj01,defensive,,,,,,,,,,,,,,,,
/boxscores/201910230SAS.html,regular,AT&T Center San Antonio Texas,October 23 2019,8:30 PM,SAS,1,292,NYK,J. Randle misses 3-pt jump shot from 25 ft,9,SAS,,14,J. Randle - randlju01,3-pt jump shot,miss,25,,,,,,,,,,,,,,,,,,,,,,,
/boxscores/201910230SAS.html,regular,AT&T Center San Antonio Texas,October 23 2019,8:30 PM,SAS,1,288,NYK,,9,SAS,Defensive rebound by D. DeRozan,14,,,,,,,,,,D. DeRozan - derozde01,defensive,,,,,,,,,,,,,,,,
/boxscores/201910230SAS.html,regular,AT&T Center San Antonio Texas,October 23 2019,8:30 PM,SAS,1,278,NYK,,9,SAS,D. White misses 2-pt jump shot from 6 ft,14,D. White - whitede01,2-pt jump shot,miss,6,,,,,,,,,,,,,,,,,,,,,,,
/boxscores/201910230SAS.html,regular,AT&T Center San Antonio Texas,October 23 2019,8:30 PM,SAS,1,276,NYK,Defensive rebound by J. Randle,9,SAS,,14,,,,,,,,,,J. Randle - randlju01,defensive,,,,,,,,,,,,,,,,
/boxscores/201910230SAS.html,regular,AT&T Center San Antonio Texas,October 23 2019,8:30 PM,SAS,1,263,NYK,J. Randle makes 2-pt jump shot from 8 ft,11,SAS,,14,J. Randle - randlju01,2-pt jump shot,make,8,,,,,,,,,,,,,,,,,,,,,,,
/boxscores/201910230SAS.html,regular,AT&T Center San Antonio Texas,October 23 2019,8:30 PM,SAS,1,243,NYK,,11,SAS,Turnover by L. Aldridge (bad pass; steal by R. Barrett),14,,,,,,,,,,,,,,,,,,,,L. Aldridge - aldrila01,bad pass,steal,R. Barrett - barrerj01,,,,
/boxscores/201910230SAS.html,regular,AT&T Center San Antonio Texas,October 23 2019,8:30 PM,SAS,1,240,NYK,J. Randle makes 2-pt dunk from 1 ft (assist by R. Barrett),13,SAS,,14,J. Randle - randlju01,2-pt dunk,make,1,R. Barrett - barrerj01,,,,,,,,,,,,,,,,,,,,,,
/boxscores/201910230SAS.html,regular,AT&T Center San Antonio Texas,October 23 2019,8:30 PM,SAS,1,217,NYK,,13,SAS,Personal foul by D. Smith (drawn by R. Gay),14,,,,,,,personal,D. Smith - smithde03,R. Gay - gayru01,,,,,,,,,,,,,,,,,,
/boxscores/201910230SAS.html,regular,AT&T Center San Antonio Texas,October 23 2019,8:30 PM,SAS,1,217,NYK,K. Knox enters the game for M. Morris,13,SAS,,14,,,,,,,,,,,,,,,,,,K. Knox - knoxke01,M. Morris - morrima03,,,,,,,,
/boxscores/201910230SAS.html,regular,AT&T Center San Antonio Texas,October 23 2019,8:30 PM,SAS,1,217,NYK,,13,SAS,M. Belinelli enters the game for L. Aldridge,14,,,,,,,,,,,,,,,,,,M. Belinelli - belinma01,L. Aldridge - aldrila01,,,,,,,,
/boxscores/201910230SAS.html,regular,AT&T Center San Antonio Texas,October 23 2019,8:30 PM,SAS,1,217,NYK,,13,SAS,P. Mills enters the game for D. DeRozan,14,,,,,,,,,,,,,,,,,,P. Mills - millspa02,D. DeRozan - derozde01,,,,,,,,
/boxscores/201910230SAS.html,regular,AT&T Center San Antonio Texas,October 23 2019,8:30 PM,SAS,1,217,NYK,,13,SAS,J. Pltl enters the game for B. Forbes,14,,,,,,,,,,,,,,,,,,J. Pöltl - poeltja01,B. Forbes - forbebr01,,,,,,,,
/boxscores/201910230SAS.html,regular,AT&T Center San Antonio Texas,October 23 2019,8:30 PM,SAS,1,213,NYK,,13,SAS,P. Mills misses 2-pt jump shot from 14 ft,14,P. Mills - millspa02,2-pt jump shot,miss,14,,,,,,,,,,,,,,,,,,,,,,,
/boxscores/201910230SAS.html,regular,AT&T Center San Antonio Texas,October 23 2019,8:30 PM,SAS,1,212,NYK,Defensive rebound by J. Randle,13,SAS,,14,,,,,,,,,,J. Randle - randlju01,defensive,,,,,,,,,,,,,,,,
/boxscores/201910230SAS.html,regular,AT&T Center San Antonio Texas,October 23 2019,8:30 PM,SAS,1,195,NYK,T. Gibson misses 3-pt jump shot from 25 ft,13,SAS,,14,T. Gibson - gibsota01,3-pt jump shot,miss,25,,,,,,,,,,,,,,,,,,,,,,,
/boxscores/201910230SAS.html,regular,AT&T Center San Antonio Texas,October 23 2019,8:30 PM,SAS,1,192,NYK,,13,SAS,Defensive rebound by P. Mills,14,,,,,,,,,,P. Mills - millspa02,defensive,,,,,,,,,,,,,,,,
/boxscores/201910230SAS.html,regular,AT&T Center San Antonio Texas,October 23 2019,8:30 PM,SAS,1,183,NYK,,13,SAS,Personal foul by R. Barrett (drawn by R. Gay),14,,,,,,,personal,R. Barrett - barrerj01,R. Gay - gayru01,,,,,,,,,,,,,,,,,,
/boxscores/201910230SAS.html,regular,AT&T Center San Antonio Texas,October 23 2019,8:30 PM,SAS,1,183,NYK,W. Ellington enters the game for R. Barrett,13,SAS,,14,,,,,,,,,,,,,,,,,,W. Ellington - ellinwa01,R. Barrett - barrerj01,,,,,,,,
/boxscores/201910230SAS.html,regular,AT&T Center San Antonio Texas,October 23 2019,8:30 PM,SAS,1,177,NYK,,13,SAS,R. Gay misses 3-pt jump shot from 25 ft,14,R. Gay - gayru01,3-pt jump shot,miss,25,,,,,,,,,,,,,,,,,,,,,,,
/boxscores/201910230SAS.html,regular,AT&T Center San Antonio Texas,October 23 2019,8:30 PM,SAS,1,173,NYK,,13,SAS,Offensive rebound by J. Pltl,14,,,,,,,,,,J. Pöltl - poeltja01,offensive,,,,,,,,,,,,,,,,
/boxscores/201910230SAS.html,regular,AT&T Center San Antonio Texas,October 23 2019,8:30 PM,SAS,1,170,NYK,,13,SAS,R. Gay makes 2-pt layup from 1 ft (assist by P. Mills),16,R. Gay - gayru01,2-pt layup,make,1,P. Mills - millspa02,,,,,,,,,,,,,,,,,,,,,,
/boxscores/201910230SAS.html,regular,AT&T Center San Antonio Texas,October 23 2019,8:30 PM,SAS,1,158,NYK,D. Smith makes 2-pt layup from 1 ft (assist by J. Randle),15,SAS,,16,D. Smith - smithde03,2-pt layup,make,1,J. Randle - randlju01,,,,,,,,,,,,,,,,,,,,,,
/boxscores/201910230SAS.html,regular,AT&T Center San Antonio Texas,October 23 2019,8:30 PM,SAS,1,137,NYK,,15,SAS,P. Mills misses 3-pt jump shot from 25 ft,16,P. Mills - millspa02,3-pt jump shot,miss,25,,,,,,,,,,,,,,,,,,,,,,,
/boxscores/201910230SAS.html,regular,AT&T Center San Antonio Texas,October 23 2019,8:30 PM,SAS,1,135,NYK,Defensive rebound by K. Knox,15,SAS,,16,,,,,,,,,,K. Knox - knoxke01,defensive,,,,,,,,,,,,,,,,
/boxscores/201910230SAS.html,regular,AT&T Center San Antonio Texas,October 23 2019,8:30 PM,SAS,1,125,NYK,D. Smith misses 2-pt jump shot from 19 ft,15,SAS,,16,D. Smith - smithde03,2-pt jump shot,miss,19,,,,,,,,,,,,,,,,,,,,,,,
